# file:
#   name: pancake-direct_-200_200_1_5_0.1
#   comment: ''
#   date: '2024-11-08T14:12:37.058788'
#   index_col: motor_input
#   table_delim: "\t"
# user:
#   motor_name: pancake-direct
#   min_pos: -200
#   max_pos: 200
#   step: 1
#   cycles: 5
#   delay: 0.1
#   meas_type: long
#   input_units: null
#   calibration:
#     cam_position_um:
#     - -801
#     - -642
#     - -446
#     - -211
#     - -61
#     - 135
#     - 328
#     - 524
#     - 709
#     qpd_voltage_mV:
#     - -6481.35
#     - -5347.7
#     - -3769.225
#     - -1655.295
#     - -204.915
#     - 1661.76
#     - 3415.0
#     - 4999.98
#     - 6362.025
#     rescale_ref_um: 173
#     rescale_ref_mV: 1790
#     optical_lever_m: 0.75
#     mirror_lever_m: 0.031
#   compensated_backlash: 0
#   input_to_translation: 7.8125e-08
# dev: {}
# 
motor_input	qpd_voltage_mV
-84	-2083.0
-85	-2083.0
-86	-2150.0
-87	-2150.0
-88	-2220.0
-89	-2220.0
-90	-2220.0
-91	-2262.0
-92	-2262.0
-93	-2344.25
-94	-2356.0
-95	-2356.0
-96	-2432.0
-97	-2432.0
-98	-2481.0
-99	-2481.0
-100	-2486.8125
-101	-2574.0
-102	-2574.0
-103	-2632.0
-104	-2632.0
-105	-2656.0
-106	-2656.0
-107	-2672.0
-108	-2688.0
-109	-2688.0
-110	-2807.0
-111	-2807.0
-112	-2841.0
-113	-2841.0
-114	-2841.0
-115	-2889.0
-116	-2889.0
-117	-2947.0
-118	-2947.0
-119	-2989.5
-120	-3015.0
-121	-3015.0
-122	-3059.0
-123	-3059.0
-124	-3122.0
-125	-3122.0
-126	-3122.0
-127	-3176.0
-128	-3176.0
-129	-3228.0
-130	-3228.0
-131	-3228.0
-132	-3320.0
-133	-3320.0
-134	-3384.6875
-135	-3389.0
-136	-3389.0
-137	-3445.0
-138	-3445.0
-139	-3485.25
-140	-3491.0
-141	-3491.0
-142	-3561.0
-143	-3561.0
-144	-3542.0
-145	-3542.0
-146	-3572.0
-147	-3622.0
-148	-3622.0
-149	-3710.0
-150	-3710.0
-151	-3710.0
-152	-3755.0
-153	-3755.0
-154	-3840.0
-155	-3840.0
-156	-3865.25
-157	-3941.0
-158	-3941.0
-159	-3970.0
-160	-3970.0
-161	-3976.875
-162	-3992.0
-163	-3992.0
-164	-4070.0
-165	-4070.0
-166	-4129.625
-167	-4176.0
-168	-4176.0
-169	-4220.0
-170	-4220.0
-171	-4243.0
-172	-4243.0
-173	-4243.0
-174	-4292.0
-175	-4292.0
-176	-4324.0
-177	-4324.0
-178	-4400.5
-179	-4426.0
-180	-4426.0
-181	-4441.0
-182	-4441.0
-183	-4509.0
-184	-4509.0
-185	-4517.625
-186	-4555.0
-187	-4555.0
-188	-4626.0
-189	-4626.0
-190	-4648.1875
-191	-4697.0
-192	-4697.0
-193	-4731.0
-194	-4731.0
-195	-4781.625
-196	-4785.0
-197	-4785.0
-198	-4849.0
-199	-4849.0
-200	-4887.0
-199	-4887.0
-198	-4925.5
-197	-4931.0
-196	-4931.0
-195	-4921.0
-194	-4921.0
-193	-4946.5
-192	-4955.0
-191	-4955.0
-190	-4965.0
-189	-4965.0
-188	-4933.5
-187	-4893.0
-186	-4893.0
-185	-4841.0
-184	-4841.0
-183	-4825.8125
-182	-4814.0
-181	-4814.0
-180	-4715.0
-179	-4715.0
-178	-4673.75
-177	-4671.0
-176	-4671.0
-175	-4613.0
-174	-4613.0
-173	-4574.75
-172	-4562.0
-171	-4562.0
-170	-4501.0
-169	-4501.0
-168	-4447.375
-167	-4423.0
-166	-4423.0
-165	-4417.0
-164	-4417.0
-163	-4338.0
-162	-4338.0
-161	-4338.0
-160	-4250.0
-159	-4250.0
-158	-4184.0
-157	-4184.0
-156	-4174.4375
-155	-4133.0
-154	-4133.0
-153	-4106.0
-152	-4106.0
-151	-4088.8125
-150	-4051.0
-149	-4051.0
-148	-3945.0
-147	-3945.0
-146	-3945.0
-145	-3905.0
-144	-3905.0
-143	-3834.0
-142	-3834.0
-141	-3816.1875
-140	-3777.0
-139	-3777.0
-138	-3730.0
-137	-3730.0
-136	-3649.5
-135	-3638.0
-134	-3638.0
-133	-3602.0
-132	-3602.0
-131	-3578.0
-130	-3554.0
-129	-3554.0
-128	-3512.0
-127	-3512.0
-126	-3493.25
-125	-3452.0
-124	-3452.0
-123	-3387.0
-122	-3387.0
-121	-3338.25
-120	-3322.0
-119	-3322.0
-118	-3237.0
-117	-3237.0
-116	-3181.5
-115	-3163.0
-114	-3163.0
-113	-3120.0
-112	-3120.0
-111	-3050.0
-110	-3050.0
-109	-3020.75
-108	-2972.0
-107	-2972.0
-106	-2951.0
-105	-2951.0
-104	-2853.0
-103	-2853.0
-102	-2853.0
-101	-2835.0
-100	-2835.0
-99	-2747.0
-98	-2747.0
-97	-2732.625
-96	-2701.0
-95	-2701.0
-94	-2648.0
-93	-2648.0
-92	-2621.75
-91	-2578.0
-90	-2578.0
-89	-2504.0
-88	-2504.0
-87	-2452.0
-86	-2452.0
-85	-2452.0
-84	-2373.0
-83	-2373.0
-82	-2304.0
-81	-2304.0
-80	-2297.4375
-79	-2269.0
-78	-2269.0
-77	-2187.0
-76	-2187.0
-75	-2174.8125
-74	-2122.0
-73	-2122.0
-72	-2074.0
-71	-2074.0
-70	-2074.0
-69	-1988.0
-68	-1988.0
-67	-1945.0
-66	-1945.0
-65	-1945.0
-64	-1872.0
-63	-1872.0
-62	-1792.0
-61	-1792.0
-60	-1792.0
-59	-1749.0
-58	-1749.0
-57	-1713.9375
-56	-1698.0
-55	-1698.0
-54	-1575.0
-53	-1575.0
-52	-1541.75
-51	-1537.0
-50	-1537.0
-49	-1463.0
-48	-1463.0
-47	-1440.5
-46	-1373.0
-45	-1373.0
-44	-1372.0
-43	-1372.0
-42	-1318.0
-41	-1318.0
-40	-1279.0
-39	-1214.0
-38	-1214.0
-37	-1137.0
-36	-1137.0
-35	-1120.3125
-34	-1048.0
-33	-1048.0
-32	-1039.0
-31	-1039.0
-30	-1039.0
-29	-951.0
-28	-951.0
-27	-878.0
-26	-878.0
-25	-878.0
-24	-844.0
-23	-844.0
-22	-751.0
-21	-751.0
-20	-745.8125
-19	-668.0
-18	-668.0
-17	-660.0
-16	-660.0
-15	-643.6875
-14	-573.0
-13	-573.0
-12	-519.0
-11	-519.0
-10	-519.0
-9	-459.0
-8	-459.0
-7	-353.0
-6	-353.0
-5	-344.375
-4	-307.0
-3	-307.0
-2	-236.0
