# file:
#   name: cheap-direct_-2500_2500_10_5_0.1
#   comment: ''
#   date: '2024-11-08T15:32:46.895492'
#   index_col: motor_input
#   table_delim: "\t"
# user:
#   motor_name: cheap-direct
#   min_pos: -2500
#   max_pos: 2500
#   step: 10
#   cycles: 5
#   delay: 0.1
#   meas_type: long
#   input_units: null
#   calibration:
#     cam_position_um:
#     - -801
#     - -642
#     - -446
#     - -211
#     - -61
#     - 135
#     - 328
#     - 524
#     - 709
#     qpd_voltage_mV:
#     - -6481.35
#     - -5347.7
#     - -3769.225
#     - -1655.295
#     - -204.915
#     - 1661.76
#     - 3415.0
#     - 4999.98
#     - 6362.025
#     rescale_ref_um: 173
#     rescale_ref_mV: 1790
#     optical_lever_m: 0.75
#     mirror_lever_m: 0.031
#   compensated_backlash: 0
#   input_to_translation: 1.52587890625e-08
# dev: {}
# 
motor_input	qpd_voltage_mV
2210	9470.0
2200	9470.0
2190	9454.0
2180	9414.0
2170	9414.0
2160	9378.0
2150	9347.0
2140	9334.0
2130	9334.0
2120	9287.0
2110	9273.0
2100	9240.6875
2090	9226.0
2080	9208.0
2070	9174.0
2060	9174.0
2050	9155.0
2040	9100.0
2030	9071.0
2020	9071.0
2010	9039.0
2000	9011.0
1990	8985.0
1980	8985.0
1970	8962.0
1960	8919.0
1950	8894.0
1940	8894.0
1930	8854.0
1920	8833.0
1910	8791.75
1900	8789.0
1890	8753.0
1880	8711.0
1870	8702.25
1860	8691.0
1850	8659.0
1840	8621.0
1830	8621.0
1820	8562.0
1810	8547.0
1800	8522.9375
1790	8492.0
1780	8457.0
1770	8412.0
1760	8407.125
1750	8386.0
1740	8341.0
1730	8294.0
1720	8294.0
1710	8246.0
1700	8204.0
1690	8204.0
1680	8151.0
1670	8115.0
1660	8077.0
1650	8077.0
1640	8046.0
1630	8017.0
1620	8006.6875
1610	7962.0
1600	7943.0
1590	7883.0
1580	7883.0
1570	7841.0
1560	7769.0
1550	7751.125
1540	7743.0
1530	7712.0
1520	7675.0
1510	7635.0625
1500	7604.0
1490	7566.0
1480	7523.0
1470	7523.0
1460	7460.0
1450	7437.0
1440	7432.5
1430	7365.0
1420	7305.0
1410	7262.0
1400	7262.0
1390	7199.0
1380	7145.0
1370	7128.125
1360	7091.0
1350	7030.0
1340	7018.0
1330	7018.0
1320	6947.0
1310	6891.0
1300	6852.5
1290	6847.0
1280	6806.0
1270	6744.0
1260	6741.25
1250	6722.0
1240	6631.0
1230	6599.0
1220	6599.0
1210	6534.0
1200	6461.0
1190	6413.0
1180	6413.0
1170	6359.0
1160	6337.0
1150	6332.6875
1140	6268.0
1130	6171.0
1120	6127.0
1110	6127.0
1100	6094.0
1090	6025.0
1080	5957.0
1070	5957.0
1060	5916.0
1050	5854.0
1040	5850.75
1030	5802.0
1020	5724.0
1010	5666.0
1000	5666.0
990	5627.0
980	5562.0
970	5488.0
960	5488.0
950	5462.0
940	5400.0
930	5346.0
920	5346.0
910	5280.0
900	5215.0
890	5178.25
880	5173.0
870	5101.0
860	5036.0
850	5026.75
840	4999.0
830	4926.0
820	4860.0
810	4855.6875
800	4791.0
790	4756.0
780	4666.0
770	4666.0
760	4576.0
750	4505.0
740	4492.5
730	4455.0
720	4383.0
710	4342.0
700	4342.0
690	4268.0
680	4171.0
670	4127.0
660	4127.0
650	4070.0
640	4033.0
630	3957.0
620	3957.0
610	3884.0
600	3795.0
590	3786.875
580	3730.0
570	3646.0
560	3576.25
550	3553.0
540	3475.0
530	3462.0
520	3462.0
510	3428.0
500	3302.0
490	3218.0
480	3218.0
470	3123.0
460	3074.0
450	3031.0
440	3031.0
430	2960.0
420	2839.0
410	2785.625
400	2778.0
390	2732.0
380	2616.0
370	2616.0
360	2568.0
350	2487.0
340	2419.5
330	2415.0
320	2349.0
310	2265.0
300	2208.625
290	2183.0
280	2133.0
270	2047.0
260	2047.0
250	2016.0
240	1931.0
230	1894.25
220	1833.0
210	1730.0
200	1660.0
190	1654.9375
180	1633.0
170	1554.0
160	1491.0
150	1491.0
140	1399.0
130	1279.0
120	1261.0
110	1247.0
100	1190.0
90	1098.0
80	1098.0
70	995.0
60	933.0
50	865.0
40	865.0
30	828.0
20	723.0
10	682.75
0	677.0
-10	599.0
-20	488.0
-30	488.0
-40	469.0
-50	370.0
-60	286.0
-70	286.0
-80	202.0
-90	139.0
-100	86.5
-110	55.0
-120	-10.0
-130	-51.0
-140	-51.0
-150	-124.0
-160	-192.0
-170	-284.0
-180	-284.0
-190	-348.0
-200	-453.0
-210	-488.5
-220	-524.0
-230	-569.0
-240	-696.0
-250	-696.0
-260	-724.0
-270	-785.0
-280	-858.75
-290	-903.0
-300	-978.0
-310	-1034.0
-320	-1034.0
-330	-1117.0
-340	-1134.0
-350	-1249.0
-360	-1249.0
-370	-1333.0
-380	-1402.0
-390	-1460.0
-400	-1460.0
-410	-1518.0
-420	-1595.0
-430	-1595.0
-440	-1649.0
-450	-1716.0
-460	-1805.0
-470	-1805.0
-480	-1852.0
-490	-1874.0
-500	-1959.3125
-510	-1979.0
-520	-2037.0
-530	-2120.0
-540	-2136.5
-550	-2208.0
-560	-2259.0
-570	-2333.0
-580	-2333.0
-590	-2373.0
-600	-2462.0
-610	-2489.5625
-620	-2525.0
-630	-2584.0
-640	-2636.0
-650	-2691.0
-660	-2716.0
-670	-2772.0
-680	-2852.0
-690	-2859.5
-700	-2867.0
-710	-2947.0
-720	-3032.0
-730	-3032.0
-740	-3105.0
-750	-3178.0
-760	-3193.375
-770	-3219.0
-780	-3273.0
-790	-3373.0
-800	-3373.0
-810	-3434.0
-820	-3462.0
-830	-3480.1875
-840	-3559.0
-850	-3605.0
-860	-3677.0
-870	-3677.0
-880	-3745.0
-890	-3810.0
-900	-3867.0
-910	-3886.0
-920	-3962.0
-930	-4019.0
-940	-4030.8125
-950	-4082.0
-960	-4090.0
-970	-4158.0
-980	-4158.0
-990	-4203.0
-1000	-4258.0
-1010	-4364.0
-1020	-4364.0
-1030	-4374.0
-1040	-4462.0
