# file:
#   name: newport-dc_-0.02_0.02_0.0001_5_0.1
#   comment: ''
#   date: '2024-10-17T12:22:18'
#   index_col: motor_input
#   table_delim: "\t"
# user:
#   motor_name: newport-dc
#   min_pos: -0.02
#   max_pos: 0.02
#   step: 0.0001
#   cycles: 5
#   delay: 0.1
#   meas_type: long
#   input_units: mm
#   calibration:
#     cam_position_um:
#     - -801
#     - -642
#     - -446
#     - -211
#     - -61
#     - 135
#     - 328
#     - 524
#     - 709
#     qpd_voltage_mV:
#     - -6481.35
#     - -5347.7
#     - -3769.225
#     - -1655.295
#     - -204.915
#     - 1661.76
#     - 3415.0
#     - 4999.98
#     - 6362.025
#     rescale_ref_um: null
#     rescale_ref_mV: null
#     optical_lever_m: 0.75
#     mirror_lever_m: 0.04
#   compensated_backlash: 5.91e-06
#   input_to_translation: 0.001
# dev: {}
# 
motor_input	qpd_voltage_mV
-0.0125999999999998	-4456.0
-0.0126999999999997	-4475.0
-0.0127999999999998	-4475.0
-0.0128999999999998	-4475.0
-0.0129999999999998	-4561.0
-0.0130999999999997	-4561.0
-0.0131999999999997	-4630.0
-0.0132999999999998	-4701.0
-0.0133999999999997	-4701.0
-0.0134999999999997	-4710.125
-0.0135999999999997	-4774.0
-0.0136999999999998	-4774.0
-0.0137999999999997	-4836.0
-0.0138999999999997	-4836.0
-0.0139999999999997	-4907.0
-0.0140999999999997	-4907.0
-0.0141999999999997	-4907.0
-0.0142999999999997	-4985.0
-0.0143999999999997	-4985.0
-0.0144999999999997	-5049.0
-0.0145999999999997	-5049.0
-0.0146999999999997	-5049.0
-0.0147999999999997	-5125.0
-0.0148999999999997	-5125.0
-0.0149999999999997	-5181.0
-0.0150999999999997	-5232.0
-0.0151999999999997	-5232.0
-0.0152999999999997	-5232.0
-0.0153999999999997	-5279.0
-0.0154999999999997	-5279.0
-0.0155999999999997	-5375.0
-0.0156999999999997	-5375.0
-0.0157999999999997	-5403.5
-0.0158999999999997	-5432.0
-0.0159999999999997	-5432.0
-0.0160999999999997	-5480.0
-0.0161999999999997	-5480.0
-0.0162999999999997	-5563.0
-0.0163999999999997	-5563.0
-0.0164999999999997	-5563.0
-0.0165999999999997	-5642.0
-0.0166999999999997	-5642.0
-0.0167999999999997	-5719.0
-0.0168999999999997	-5719.0
-0.0169999999999997	-5751.0625
-0.0170999999999997	-5776.0
-0.0171999999999997	-5776.0
-0.0172999999999997	-5841.0
-0.0173999999999997	-5841.0
-0.0174999999999997	-5913.0
-0.0175999999999997	-5913.0
-0.0176999999999997	-5920.375
-0.0177999999999997	-5972.0
-0.0178999999999997	-5972.0
-0.0179999999999997	-6031.0
-0.0180999999999997	-6031.0
-0.0181999999999997	-6086.125
-0.0182999999999997	-6094.0
-0.0183999999999997	-6094.0
-0.0184999999999997	-6155.0
-0.0185999999999997	-6155.0
-0.0186999999999997	-6219.0
-0.0187999999999997	-6219.0
-0.0188999999999997	-6219.0
-0.0189999999999997	-6274.0
-0.0190999999999997	-6274.0
-0.0191999999999997	-6350.0
-0.0192999999999997	-6350.0
-0.0193999999999997	-6360.25
-0.0194999999999997	-6391.0
-0.0195999999999997	-6391.0
-0.0196999999999997	-6443.0
-0.0197999999999997	-6443.0
-0.0198999999999997	-6504.0
-0.02	-6504.0
-0.0199	-6539.0
-0.0198	-6559.0
-0.0197	-6559.0
-0.0196	-6557.0
-0.0195	-6557.0
-0.0194	-6558.0
-0.0193	-6552.0
-0.0192	-6552.0
-0.0191	-6570.0
-0.019	-6570.0
-0.0189	-6568.5
-0.0188	-6562.0
-0.0187	-6562.0
-0.0186	-6525.0
-0.0185	-6525.0
-0.0184	-6491.0
-0.0183	-6491.0
-0.0182	-6491.0
-0.0181	-6425.0
-0.018	-6425.0
-0.0179	-6366.0
-0.0178	-6366.0
-0.0177	-6355.6875
-0.0176	-6311.0
-0.0175	-6311.0
-0.0174	-6240.0
-0.0173	-6240.0
-0.0172	-6209.0625
-0.0171	-6185.0
-0.017	-6185.0
-0.0169	-6074.0
-0.0168	-6063.0
-0.0167	-6063.0
-0.0166	-6036.0
-0.0165	-6036.0
-0.0164	-5991.0
-0.0163	-5991.0
-0.0162	-5939.0
-0.0161	-5939.0
-0.016	-5939.0
-0.0159	-5871.0
-0.0158	-5871.0
-0.0157	-5816.0
-0.0156	-5816.0
-0.0155	-5752.625
-0.0154	-5738.0
-0.0153	-5738.0
-0.0152	-5653.0
-0.0151	-5653.0
-0.015	-5561.0
-0.0149	-5561.0
-0.0148	-5561.0
-0.0147	-5521.0
-0.0146	-5521.0
-0.0145	-5458.0
-0.0144	-5458.0
-0.0143	-5452.875
-0.0142	-5376.0
-0.0141	-5376.0
-0.014	-5297.0
-0.0139	-5297.0
-0.0138	-5246.25
-0.0137	-5239.0
-0.0136	-5239.0
-0.0135	-5147.0
-0.0134	-5147.0
-0.0133	-5094.0
-0.0132	-5094.0
-0.0131	-5072.25
-0.013	-5007.0
