# file:
#   name: newport-stepper_-0.004_0.004_5e-05_10_0.1
#   comment: ''
#   date: '2024-10-17T12:53:54'
#   index_col: motor_input
#   table_delim: "\t"
# user:
#   motor_name: newport-stepper
#   min_pos: -0.004
#   max_pos: 0.004
#   step: 5.0e-05
#   cycles: 10
#   delay: 0.1
#   meas_type: short
#   input_units: mm
#   calibration:
#     cam_position_um:
#     - -801
#     - -642
#     - -446
#     - -211
#     - -61
#     - 135
#     - 328
#     - 524
#     - 709
#     qpd_voltage_mV:
#     - -6481.35
#     - -5347.7
#     - -3769.225
#     - -1655.295
#     - -204.915
#     - 1661.76
#     - 3415.0
#     - 4999.98
#     - 6362.025
#     rescale_ref_um: null
#     rescale_ref_mV: null
#     optical_lever_m: 0.75
#     mirror_lever_m: 0.04
#   compensated_backlash: 7.11e-06
#   input_to_translation: 0.001
# dev: {}
# 
motor_input	qpd_voltage_mV
-0.0008999999999999	-523.0
-0.0009499999999999	-551.0
-0.0009999999999999	-561.0
-0.0010499999999999	-573.0
-0.0010999999999999	-581.3125
-0.0011499999999999	-592.0
-0.0011999999999999	-591.0
-0.0012499999999999	-623.0
-0.0012999999999999	-631.0
-0.0013499999999999	-631.0
-0.0013999999999999	-662.0
-0.0014499999999999	-673.0
-0.0014999999999999	-673.0
-0.0015499999999999	-689.0
-0.0015999999999999	-698.0
-0.0016499999999999	-701.5625
-0.0016999999999999	-717.0
-0.0017499999999999	-713.0
-0.0017999999999999	-766.0
-0.0018499999999999	-766.0
-0.0018999999999999	-780.0
-0.0019499999999999	-806.0
-0.0019999999999999	-806.0
-0.0020499999999999	-806.0
-0.0020999999999999	-825.0
-0.0021499999999999	-828.0
-0.0021999999999999	-841.875
-0.0022499999999999	-865.0
-0.0022999999999999	-860.0
-0.0023499999999999	-860.0
-0.0023999999999999	-882.0
-0.0024499999999999	-882.0
-0.0024999999999999	-916.0
-0.0025499999999999	-951.0
-0.0025999999999999	-951.0
-0.0026499999999999	-959.0
-0.0026999999999999	-959.0
-0.0027499999999999	-969.9375
-0.0027999999999999	-984.0
-0.0028499999999999	-1021.0
-0.0028999999999999	-1027.0
-0.0029499999999999	-1054.0
-0.0029999999999999	-1054.0
-0.0030499999999999	-1071.0
-0.0030999999999999	-1071.0
-0.0031499999999999	-1071.0
-0.0031999999999999	-1090.0
-0.0032499999999999	-1090.0
-0.0032999999999999	-1120.0
-0.0033499999999999	-1120.0
-0.0033999999999999	-1152.0
-0.0034499999999999	-1152.0
-0.0034999999999999	-1177.0
-0.0035499999999999	-1218.0
-0.0035999999999999	-1220.0
-0.0036499999999999	-1229.0
-0.0036999999999999	-1241.75
-0.0037499999999999	-1246.0
-0.0037999999999999	-1246.0
-0.0038499999999999	-1271.0
-0.0038999999999999	-1285.0625
-0.0039499999999999	-1296.0
-0.004	-1306.0
-0.00395	-1317.0
-0.0039	-1080.0
-0.00385	-1080.0
-0.0038	-1045.125
-0.00375	-1018.0
-0.0037	-1018.0
-0.00365	-1021.0
-0.0036	-1021.0
-0.00355	-1012.875
-0.0035	-995.0
-0.00345	-995.0
-0.0034	-969.0
-0.00335	-969.0
-0.0033	-944.0
-0.00325	-919.0
-0.0032	-919.0
-0.00315	-913.0
-0.0031	-913.0
-0.00305	-910.0625
-0.003	-866.0
-0.00295	-866.0
-0.0029	-826.0
-0.00285	-826.0
-0.0028	-826.0
-0.00275	-794.0
-0.0027	-794.0
-0.00265	-782.0
-0.0026	-782.0
-0.00255	-782.0
-0.0025	-733.0
-0.00245	-733.0
-0.0024	-720.0
-0.00235	-720.0
-0.0023	-720.0
-0.00225	-709.0
-0.0022	-709.0
-0.00215	-653.6875
-0.0021	-650.0
-0.00205	-650.0
-0.002	-608.0
-0.00195	-608.0
-0.0019	-613.0
-0.00185	-613.0
-0.0018	-613.0
-0.00175	-575.0
-0.0017	-575.0
-0.00165	-543.5
-0.0016	-539.0
-0.00155	-539.0
-0.0015	-503.0
-0.00145	-503.0
-0.0014	-493.0
-0.00135	-471.0
-0.0013	-471.0
-0.00125	-441.0
-0.0012	-441.0
-0.00115	-436.0
-0.0011	-401.0
-0.00105	-401.0
-0.001	-360.0
-0.00095	-360.0
-0.0009	-356.375
-0.00085	-331.0
-0.0008	-331.0
-0.00075	-324.0
-0.0007	-324.0
-0.00065	-322.375
-0.0006	-298.0
-0.00055	-298.0
-0.0005	-262.0
-0.00045	-262.0
-0.0004	-262.0
-0.00035	-217.0
-0.0003	-217.0
-0.00025	-188.0
-0.0002	-188.0
-0.00015	-188.0
-0.0001	-136.0
-5.0000000000023984e-05	-136.0
-2.4286128663675302e-17	-115.0
4.999999999997541e-05	-115.0
9.999999999997512e-05	-115.0
0.0001499999999999	-77.0
0.0001999999999999	-77.0
0.0002499999999999	-70.0
0.0002999999999999	-63.0
0.0003499999999999	-63.0
0.0003999999999999	-26.0
0.0004499999999999	-26.0
0.0004999999999999	-14.75
0.0005499999999999	-8.0
0.0005999999999999	-8.0
0.0006499999999999	43.0
0.0006999999999999	43.0
0.0007499999999999	43.0
0.0007999999999999	75.0
0.0008499999999999	75.0
0.0008999999999999	91.0
0.0009499999999999	91.0
0.0009999999999999	91.0
0.0010499999999999	140.0
0.0010999999999999	140.0
0.0011499999999999	164.0
0.0011999999999999	164.0
0.0012499999999999	164.0
0.0012999999999999	196.0
0.0013499999999999	196.0
0.0013999999999999	230.0
0.0014499999999999	230.0
0.0014999999999999	230.0
0.0015499999999999	269.0
0.0015999999999999	269.0
0.0016499999999999	298.0
0.0016999999999999	298.0
0.0017499999999999	298.0
0.0017999999999999	316.0
0.0018499999999999	316.0
0.0018999999999999	344.125
0.0019499999999999	366.0
0.0019999999999999	366.0
0.0020499999999999	395.0
0.0020999999999999	395.0
0.0021499999999999	401.0
0.0021999999999999	411.0
0.0022499999999999	411.0
0.0022999999999999	454.0
0.0023499999999999	454.0
0.0023999999999999	477.0
0.0024499999999999	477.0
0.0024999999999999	477.0
0.0025499999999999	515.0
0.0025999999999999	515.0
0.0026499999999999	541.0
0.0026999999999999	541.0
0.0027499999999999	541.0
0.0027999999999999	564.0
0.0028499999999999	564.0
0.0028999999999999	607.875
0.0029499999999999	618.0
0.0029999999999999	618.0
0.0030499999999999	648.0
0.0030999999999999	648.0
0.0031499999999999	656.125
0.0031999999999999	674.0
0.0032499999999999	674.0
0.0032999999999999	701.0
0.0033499999999999	701.0
0.0033999999999999	701.0
0.0034499999999999	727.0
0.0034999999999999	727.0
0.0035499999999999	775.0
0.0035999999999999	775.0
0.0036499999999999	775.0
0.0036999999999999	823.0
0.0037499999999999	823.0
0.0037999999999999	827.0
0.0038499999999999	827.0
0.0038999999999999	827.0
0.0039499999999999	878.0
0.004	878.0
0.00395	909.0
0.0039	638.0
0.00385	638.0
0.0038	638.0
0.00375	600.0
0.0037	586.0
0.00365	586.0
0.0036	586.0
0.00355	569.0
0.0035	538.0
0.00345	527.0
0.0034	506.0
0.00335	506.0
0.0033	499.0
0.00325	485.0
0.0032	466.0
0.00315	466.0
0.0031	446.0
0.00305	449.0
0.003	433.0
0.00295	397.25
0.0029	389.0
0.00285	394.0
0.0028	358.0
0.00275	358.125
0.0027	360.0
0.00265	341.0
0.0026	325.25
0.00255	313.0
0.0025	301.0
0.00245	310.0
0.0024	270.0
0.00235	270.0
0.0023	262.0
0.00225	232.25
0.0022	228.0
0.00215	207.0
0.0021	201.0
0.00205	199.4375
0.002	176.0
0.00195	160.0
0.0019	155.125
0.00185	154.0
0.0018	129.0
0.00175	102.0
0.0017	94.6875
0.00165	89.0
0.0016	85.0
0.00155	70.0
0.0015	52.0
0.00145	52.0
0.0014	34.0
0.00135	6.0
0.0013	6.0
0.00125	-25.0
0.0012	-32.0
0.00115	-39.0
0.0011	-42.0
0.00105	-42.0
0.001	-57.0
0.00095	-63.0
0.0009	-63.0
0.00085	-67.0
0.0008	-67.0
0.00075	-114.0
0.0007	-145.0
0.00065	-145.0
0.0006	-159.0
0.00055	-159.0
0.0005	-212.0
0.00045	-234.0
0.0004	-234.0
0.00035	-243.0
0.0003	-249.0
0.00025	-249.0
0.0002	-249.0
0.00015	-271.0
0.0001	-285.0
5.0000000000023984e-05	-304.5
2.4286128663675302e-17	-309.0
-4.999999999997541e-05	-344.0
-9.999999999997512e-05	-366.0
-0.0001499999999999	-371.0
-0.0001999999999999	-371.0
-0.0002499999999999	-380.0
-0.0002999999999999	-380.0
-0.0003499999999999	-400.625
-0.0003999999999999	-410.0
-0.0004499999999999	-439.0
-0.0004999999999999	-456.0
-0.0005499999999999	-465.0
-0.0005999999999999	-465.0
-0.0006499999999999	-473.0
